date,open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,trend,price_return,log_return,open_close_change,high_low_range,close_open_ratio,high_close_ratio,low_close_ratio,volume_change,volume_log,trades_change,taker_buy_ratio,trend_change,trend_pct_change,close_lag_1,price_return_lag_1,volume_lag_1,trend_lag_1,trend_change_lag_1,close_lag_2,price_return_lag_2,volume_lag_2,trend_lag_2,trend_change_lag_2,close_lag_3,price_return_lag_3,volume_lag_3,trend_lag_3,trend_change_lag_3,close_lag_5,price_return_lag_5,volume_lag_5,trend_lag_5,trend_change_lag_5,close_lag_7,price_return_lag_7,volume_lag_7,trend_lag_7,trend_change_lag_7,close_ma_3,volume_ma_3,trend_ma_3,close_ma_ratio_3,volume_ma_ratio_3,trend_ma_ratio_3,close_ma_7,volume_ma_7,trend_ma_7,close_ma_ratio_7,volume_ma_ratio_7,trend_ma_ratio_7,close_ma_14,volume_ma_14,trend_ma_14,close_ma_ratio_14,volume_ma_ratio_14,trend_ma_ratio_14,volatility_7,volatility_14,trend_volatility_7,trend_volatility_14,target
2025-11-08,103339.09,103406.22,101454.0,102312.94,12390.77985,1267165565.37527,2743819,5862.65977,599611355.3671467,50.1429,-0.009929834869828569,-0.009979464496075391,-0.009929930677732833,0.0192424152818026,0.9900700693222672,1.0106856473873198,0.9916047764828183,-0.6135068791080709,9.42478861644503,-0.5669312863699518,0.4731469561215713,-0.14280000000000115,-0.002839773534026646,103339.08,0.01966569192047385,32059.50942,50.2857,-0.14290000000000447,101346.04,-0.024441604556416086,25814.62139,50.4286,-0.14279999999999404,103885.16,0.023527146851904046,33778.77571,50.5714,-0.14290000000000447,106583.04,-0.03580256607793619,28681.18779,50.8571,-0.14289999999999736,110098.1,0.004471297307560018,7378.50431,49.7143,1.2856999999999985,102332.68666666666,23421.636886666663,50.28573333333333,0.9998070346112286,0.5290313358522671,0.9971595654698615,104214.88,27909.535541428573,50.57142857142857,0.9817498230578973,0.4439622376233126,0.9915262711864407,107794.28142857143,22982.866570000002,48.214285714285715,0.949149979424432,0.5391311746191807,1.0400008888888888,0.027378584021477442,0.02247694312151978,0.5399411502323981,0.7972244417662151,1
2025-11-09,102312.95,105495.62,101400.0,104722.96,16338.97096,1687020822.3668208,3404204,8224.94939,849620657.0869098,50.0,0.023555378234659363,0.02328223138207566,0.023555278193034306,0.04039072978303743,1.0235552781930344,1.0073781336967556,0.9682690405236826,0.31863943656460014,9.701369591178633,0.24068096328511457,0.503394577916552,-0.14289999999999736,-0.0028498551140838657,102312.94,-0.009929834869828569,12390.77985,50.1429,-0.14280000000000115,103339.08,0.01966569192047385,32059.50942,50.2857,-0.14290000000000447,101346.04,-0.024441604556416086,25814.62139,50.4286,-0.14279999999999404,101497.22,-0.04771697260652341,50534.87376,50.7143,-0.14280000000000115,110540.68,0.004019869552698729,12107.00087,51.0,1.2856999999999985,103458.32666666668,20263.086743333333,50.14286666666666,1.012223601270953,0.8063416579596695,0.9971508077586311,103383.77714285713,28514.10269714286,50.42857142857143,1.0129535106392213,0.5730136814593567,0.9915014164305949,107091.67857142857,23188.90182642857,48.785714285714285,0.9778813946795254,0.70460305029962,1.0248901903367496,0.029933799776844655,0.022207076193503397,5.3452247547652044e-05,0.7412493179953514,1
2025-11-10,104722.95,106670.11,104265.02,106011.13,22682.25673,2400141664.389342,4710957,11595.81944,1226965888.74677,54.1429,0.012300740926345144,0.012225701545984949,0.012300837590996124,0.023067084243593838,1.012300837590996,1.0062161397581555,0.9835289936066147,0.3882304329647943,10.02938234233012,0.3838644805070437,0.5112286479265151,4.142899999999997,0.08285799999999988,104722.96,0.023555378234659363,16338.97096,50.0,-0.14289999999999736,102312.94,-0.009929834869828569,12390.77985,50.1429,-0.14280000000000115,103339.08,0.01966569192047385,32059.50942,50.2857,-0.14290000000000447,103885.16,0.023527146851904046,33778.77571,50.5714,-0.14290000000000447,106583.04,-0.03580256607793619,28681.18779,50.8571,-0.14289999999999736,104349.01000000001,17137.33584666667,51.428599999999996,1.0159284692782422,1.3235579283119352,1.05277802623443,103302.07571428572,27657.112545714288,50.89797142857143,1.0262245871342124,0.8201238177885932,1.063753593323113,106513.35571428572,23276.903563571428,49.561228571428565,0.9952848568997028,0.974453353215672,1.0924446701713264,0.027742907570892893,0.022749581705411553,1.6198612409709656,1.2027202487292288,0
2025-11-11,106011.13,107500.0,102476.09,103058.99,24196.50718,2532279071.0069213,5532149,10717.03395,1121890584.1997764,58.2857,-0.027847453375886122,-0.028242545864333283,-0.02784745337588609,0.049025192120425394,0.9721525466241139,1.0430919224028878,0.9943440159854079,0.06675925010571016,10.094004897748068,0.17431532489046275,0.44291656933271467,4.142800000000001,0.07651603442002552,106011.13,0.012300740926345144,22682.25673,54.1429,4.142899999999997,104722.96,0.023555378234659363,16338.97096,50.0,-0.14289999999999736,102312.94,-0.009929834869828569,12390.77985,50.1429,-0.14280000000000115,101346.04,-0.024441604556416086,25814.62139,50.4286,-0.14279999999999404,101497.22,-0.04771697260652341,50534.87376,50.7143,-0.14280000000000115,104597.69333333334,21072.57829,54.14286666666666,0.98528931868096,1.148246163663915,1.076516697182639,103525.18571428572,23894.488748571428,51.9796,0.995496789394106,1.0126396691139345,1.1213187481242641,105810.53714285714,23896.409607142858,50.54082142857143,0.9739955280716305,1.0125582703757907,1.1532400612517604,0.022647442903534376,0.02352980985397977,2.0912123514955665,1.5012871064852664,0
2025-11-12,103059.0,105333.33,100813.59,101654.37,20457.63906,2108514405.260877,5314132,10155.72095,1047214063.138287,62.4286,-0.013629281637633106,-0.013723012931130311,-0.013629377346956642,0.04483264607480009,0.9863706226530433,1.0361908691185633,0.9917290324065754,-0.15452098487547072,9.926160520186707,-0.03940909762191869,0.49642683206084487,4.1429000000000045,0.07107918408803537,103058.99,-0.027847453375886122,24196.50718,58.2857,4.142800000000001,106011.13,0.012300740926345144,22682.25673,54.1429,4.142899999999997,104722.96,0.023555378234659363,16338.97096,50.0,-0.14289999999999736,103339.08,0.01966569192047385,32059.50942,50.2857,-0.14290000000000447,103885.16,0.023527146851904046,33778.77571,50.5714,-0.14290000000000447,103574.83,22445.467656666664,58.28573333333333,0.9814582365232942,0.9114374168062279,1.0710785715429505,103206.50142857143,21991.469227142858,53.67348571428572,0.9849609142148312,0.9302534018395763,1.163118049241658,105212.90000000001,23851.9757,51.72449999999999,0.9661778165985349,0.8576915940762091,1.2069444847219406,0.0211782598213856,0.022990819503824658,2.290811918242505,1.7238132034169857,0
2025-11-13,101654.37,104085.01,98000.4,99692.02,36198.50771,3654698026.540381,8125404,17250.22426,1742449117.5763607,66.5714,-0.0193041381300183,-0.019492896160439244,-0.019304138130018328,0.062087603724066444,0.9806958618699817,1.0440656132757666,0.9830315405385506,0.7694372065043167,10.496800798550122,0.529018097405183,0.4765451768950837,4.142799999999994,0.0663606103612766,101654.37,-0.013629281637633106,20457.63906,62.4286,4.1429000000000045,103058.99,-0.027847453375886122,24196.50718,58.2857,4.142800000000001,106011.13,0.012300740926345144,22682.25673,54.1429,4.142899999999997,102312.94,-0.009929834869828569,12390.77985,50.1429,-0.14280000000000115,101346.04,-0.024441604556416086,25814.62139,50.4286,-0.14279999999999404,101468.46,26950.884650000004,62.42856666666666,0.9824926878756216,1.3431287388185973,1.0663611797376948,102970.21285714286,23474.881558571426,55.9796,0.9681636779590724,1.542010238462003,1.1892082115627836,104596.41000000002,24581.23850928572,53.11225,0.9531112970320873,1.472607155100252,1.253409524168153,0.02038150854709837,0.023143589704162096,2.290811918242505,1.8972217390984363,0
2025-11-14,99692.03,99866.02,94012.45,94594.0,47288.14481,4566085156.747208,9551025,21184.91518,2045542286.8634837,70.7143,-0.05113769386957956,-0.052491584544810524,-0.05113778904893399,0.062263774638359144,0.948862210951066,1.0557331331796944,0.9938521470706387,0.3063561953670382,10.76403605152431,0.17545232212453676,0.44799632688318186,4.142899999999997,0.06223243014267377,99692.02,-0.0193041381300183,36198.50771,66.5714,4.142799999999994,101654.37,-0.013629281637633106,20457.63906,62.4286,4.1429000000000045,103058.99,-0.027847453375886122,24196.50718,58.2857,4.142800000000001,104722.96,0.023555378234659363,16338.97096,50.0,-0.14289999999999736,103339.08,0.01966569192047385,32059.50942,50.2857,-0.14290000000000447,98646.79666666668,34648.097193333335,66.57143333333333,0.9589160844182167,1.3648121726897817,1.0622318982666739,101720.91571428571,25650.4009,58.89797142857143,0.9299365753420483,1.843563576037519,1.2006236935640275,103523.98071428573,26421.948539285713,54.70408571428571,0.9137399793490221,1.7897296537266807,1.292669442815188,0.024823830418389738,0.025480768077676397,2.091212351495566,2.034135194662547,1
2025-11-15,94594.0,96846.68,94558.49,95596.24,15110.89391,1449074019.0674856,4263558,7115.78198,682358960.754042,74.8571,0.010595175169672455,0.01053943964071668,0.01059517516967255,0.02419867322331382,1.0105951751696725,1.013080430778449,0.9891444475222038,-0.680450692859397,9.623237388907894,-0.5536020479477334,0.4709041055004005,4.142800000000008,0.05858503866968934,94594.0,-0.05113769386957956,47288.14481,70.7143,4.142899999999997,99692.02,-0.0193041381300183,36198.50771,66.5714,4.142799999999994,101654.37,-0.013629281637633106,20457.63906,62.4286,4.1429000000000045,106011.13,0.012300740926345144,22682.25673,54.1429,4.142899999999997,102312.94,-0.009929834869828569,12390.77985,50.1429,-0.14280000000000115,96627.42,32865.84881,70.71426666666666,0.989328287974573,0.45977494746468406,1.0585855376661382,100761.38714285714,26038.98862285714,62.42857142857142,0.9487388245704268,0.5803180042382902,1.199083981693364,102488.13357142858,26974.26208214286,56.5,0.932754228892018,0.560196748440563,1.3249044247787611,0.026315688371927114,0.025801838800816674,1.6198612409709656,2.141545177187274,0
2025-11-16,95596.23,96635.11,93005.55,94261.44,23889.4051,2261295524.8173394,5141394,10828.62752,1025540141.3111866,79.0,-0.013962892264381965,-0.014061290467363924,-0.013962789118357426,0.03902519795861642,0.9860372108816425,1.0251817710402047,0.9866765243560888,0.5809392377634659,10.081232197061816,0.2058928247252647,0.4532815896700584,4.142899999999997,0.05534411565502806,95596.24,0.010595175169672455,15110.89391,74.8571,4.142800000000008,94594.0,-0.05113769386957956,47288.14481,70.7143,4.142899999999997,99692.02,-0.0193041381300183,36198.50771,66.5714,4.142799999999994,103058.99,-0.027847453375886122,24196.50718,58.2857,4.142800000000001,104722.96,0.023555378234659363,16338.97096,50.0,-0.14289999999999736,94817.22666666667,28762.814606666667,74.85713333333332,0.9941383366060625,0.830565625328715,1.0553436457180212,99266.88428571429,27117.62207142857,66.57142857142857,0.9495758900691655,0.8809550128353675,1.1866952789699572,101325.33071428572,27815.862384285716,58.5,0.9302850465476962,0.8588410731243793,1.3504273504273505,0.021955765265678575,0.025510939890116536,5.3452244778280574e-05,2.2237479505763043,0
2025-11-17,94261.45,96043.0,91220.0,92215.14,39218.59806,3674562070.2386065,8134322,18690.19245,1750979467.7862608,76.4286,-0.02170877083991085,-0.02194787294779212,-0.021708874624780307,0.052872177154132866,0.9782911253752197,1.041510103438546,0.9892084965657483,0.6416732813493122,10.576931851355141,0.5821238364536934,0.47656452230663954,-2.571399999999997,-0.03254936708860756,94261.44,-0.013962892264381965,23889.4051,79.0,4.142899999999997,95596.24,0.010595175169672455,15110.89391,74.8571,4.142800000000008,94594.0,-0.05113769386957956,47288.14481,70.7143,4.142899999999997,101654.37,-0.013629281637633106,20457.63906,62.4286,4.1429000000000045,106011.13,0.012300740926345144,22682.25673,54.1429,4.142899999999997,94024.27333333333,26072.96569,76.76190000000001,0.980758869287725,1.504186310306919,0.9956580022120348,97296.02857142859,29479.956547142854,69.7551,0.9477790754049276,1.3303478923818493,1.095670424098023,100299.05214285714,28568.53454642857,60.32653571428572,0.9194019088899951,1.3727899831985892,1.2669151161269354,0.018467765318068305,0.024723214411284257,2.5377479633947653,2.4833311042311217,1
2025-11-18,92215.14,93836.01,89253.78,92960.83,39835.14769,3641033186.3004575,8786593,20130.95957,1841176605.1418235,73.8571,0.0080864161785148,0.008053896310369823,0.008086416178514747,0.05133933823306975,1.0080864161785148,1.0094145028610437,0.9601224515744965,0.01572084828368303,10.592530012495205,0.08018750671537211,0.5053567198158918,-2.5715000000000003,-0.03364578181466105,92215.14,-0.02170877083991085,39218.59806,76.4286,-2.571399999999997,94261.44,-0.013962892264381965,23889.4051,79.0,4.142899999999997,95596.24,0.010595175169672455,15110.89391,74.8571,4.142800000000008,99692.02,-0.0193041381300183,36198.50771,66.5714,4.142799999999994,103058.99,-0.027847453375886122,24196.50718,58.2857,4.142800000000001,93145.80333333334,34314.383616666666,76.42856666666667,0.9980141527936434,1.160887752932035,0.9663546396482642,95853.43428571429,31714.04804857143,71.97958571428572,0.9698226327802488,1.2560726284134638,1.0260839829388133,99689.31000000001,27804.26839857143,61.97959285714286,0.9325055013421197,1.4326990057413886,1.191635772281268,0.02064905111510291,0.022580588941036858,3.2762478098319376,2.706306615102039,0
2025-11-19,92960.83,92980.22,88608.0,91554.96,32286.6376,2925773651.2559576,6822174,15060.08451,1365200809.1745572,71.2857,-0.015123251373723723,-0.015238773937443459,-0.0151232513737237,0.0493434001444565,0.9848767486262763,1.0155672614569433,0.9678121207196202,-0.1894937141627553,10.382439699106204,-0.22357004586419327,0.46644945492868545,-2.571399999999997,-0.034815880937648425,92960.83,0.0080864161785148,39835.14769,73.8571,-2.5715000000000003,92215.14,-0.02170877083991085,39218.59806,76.4286,-2.571399999999997,94261.44,-0.013962892264381965,23889.4051,79.0,4.142899999999997,94594.0,-0.05113769386957956,47288.14481,70.7143,4.142899999999997,101654.37,-0.013629281637633106,20457.63906,62.4286,4.1429000000000045,92243.64333333333,37113.461116666665,73.85713333333335,0.9925340835590732,0.8699441288568187,0.9651836834537307,94410.66142857143,33403.90498285714,73.24488571428572,0.9697523416809025,0.9665527912550788,0.9732515697829318,98808.58142857142,27697.687105,63.45918571428571,0.9265891552768113,1.1656799167960705,1.1233314641154057,0.02064702812158242,0.020997949242965264,3.588935404824108,2.9010947470710975,0
2025-11-20,91554.96,93160.0,86100.0,86637.23,39733.19073,3548950335.0984216,7841395,18283.84047,1634256490.957432,68.7143,-0.05371341978632305,-0.055209816891895,-0.05371341978632299,0.08199767711962834,0.946286580213677,1.0752883027308238,0.9937990861434514,0.2306388550661591,10.589967323487626,0.14939827099103598,0.460165421756452,-2.5714000000000112,-0.036071750715781836,91554.96,-0.015123251373723723,32286.6376,71.2857,-2.571399999999997,92960.83,0.0080864161785148,39835.14769,73.8571,-2.5715000000000003,92215.14,-0.02170877083991085,39218.59806,76.4286,-2.571399999999997,95596.24,0.010595175169672455,15110.89391,74.8571,4.142800000000008,99692.02,-0.0193041381300183,36198.50771,66.5714,4.142799999999994,90384.34000000001,37284.99200666667,71.2857,0.9585424864528522,1.0656617741233683,0.9639282492842182,92545.69142857144,33908.8597,73.55101428571427,0.9361562776465752,1.1717642846597995,0.9342400056248618,97757.95214285715,28691.870629285717,64.76530714285715,0.8862422759571923,1.3848239887658087,1.0609738922172065,0.02547186368544904,0.02393029110013848,3.5889398591200936,3.0730797799798313,0
2025-11-21,86637.22,87498.94,80600.0,85129.43,72256.12679,6061348756.341564,11826480,34071.85828,2859133223.2240524,66.1429,-0.01740360350856096,-0.017556826574241523,-0.01740349009351879,0.08559478908188589,0.9825965099064812,1.0278342049277203,0.9467936059245317,0.8185332076903653,11.187986241802047,0.5082112302721646,0.47154282679756687,-2.571399999999997,-0.03742161384166032,86637.23,-0.05371341978632305,39733.19073,68.7143,-2.5714000000000112,91554.96,-0.015123251373723723,32286.6376,71.2857,-2.571399999999997,92960.83,0.0080864161785148,39835.14769,73.8571,-2.5715000000000003,94261.44,-0.013962892264381965,23889.4051,79.0,4.142899999999997,94594.0,-0.05113769386957956,47288.14481,70.7143,4.142899999999997,87773.87333333334,48091.98504,68.7143,0.9698720902598122,1.5024567343165753,0.9625783861583397,91193.61,37475.71426857143,72.89795714285715,0.9335021390204861,1.9280787091120704,0.9073354397350346,96457.26285714286,31563.057584285714,65.89796428571428,0.8825611206289374,2.2892625848128896,1.0037168934873884,0.021362946086167543,0.022286272409342757,3.2762282917287395,3.2259036021446263,0
2025-11-22,85129.42,85620.0,83500.0,84739.74,14193.93263,1197657354.9690385,4697593,6688.79428,564562148.9373932,63.5714,-0.00457761786963673,-0.004588127246522274,-0.004577500939158202,0.025389221556886228,0.9954224990608418,1.0103878062406138,0.9853700282771696,-0.8035608430652224,9.560640322858472,-0.6027902638824063,0.471243203301015,-2.5715000000000003,-0.03887794457152616,85129.43,-0.01740360350856096,72256.12679,66.1429,-2.571399999999997,86637.23,-0.05371341978632305,39733.19073,68.7143,-2.5714000000000112,91554.96,-0.015123251373723723,32286.6376,71.2857,-2.571399999999997,92215.14,-0.02170877083991085,39218.59806,76.4286,-2.571399999999997,95596.24,0.010595175169672455,15110.89391,74.8571,4.142800000000008,85502.13333333332,42061.08338333333,66.14286666666665,0.9910833413903125,0.33745998648299996,0.9611225397951709,89642.68142857144,37344.7198,71.28571428571429,0.9453057254598284,0.3800787020498678,0.8917831663326652,95202.0342857143,31691.854211428574,66.85714285714286,0.8901042990918081,0.44787321484274173,0.9508542735042734,0.019002411173824146,0.022398145665512986,2.537779460379447,3.362194389469833,1
2025-11-23,84739.75,88127.64,84667.57,86830.0,19734.46418,1708685030.2798696,5063493,10406.51703,901210513.5204473,61.0,0.02466682102163631,0.024367507087485724,0.024666700102372263,0.040866532486995816,1.0246667001023724,1.014944604399401,0.9750958194172522,0.39034506464330043,9.890172508468936,0.0778909539417314,0.5273270627001134,-2.571399999999997,-0.04044900694337383,84739.74,-0.00457761786963673,14193.93263,63.5714,-2.5715000000000003,85129.43,-0.01740360350856096,72256.12679,66.1429,-2.571399999999997,86637.23,-0.05371341978632305,39733.19073,68.7143,-2.5714000000000112,92960.83,0.0080864161785148,39835.14769,73.8571,-2.5715000000000003,94261.44,-0.013962892264381965,23889.4051,79.0,4.142899999999997,85566.39,35394.841199999995,63.571433333333324,1.014767597417631,0.5575519909381597,0.9595504899213118,88581.04714285713,36751.15681142857,68.71428571428571,0.9802322596160647,0.5369753197500204,0.8877338877338878,93923.96571428572,31934.38944142857,67.64285714285714,0.9244711862373297,0.6179690460716442,0.9017951425554382,0.024744302028493734,0.02253971290455667,4.8794920588009815e-05,3.483871788654144,1
2025-11-24,86830.0,89228.0,85272.0,88300.01,24663.12795,2150393686.9203186,6189156,12438.87518,1085485389.0234168,60.8571,0.01692974778302414,0.016788036787637094,0.01692974778302424,0.04639271976733277,1.0169297477830241,1.0105095118335774,0.9657077049028647,0.2497490544990313,10.113105157275527,0.22230957957283648,0.5043510784689418,-0.14289999999999736,-0.0023426229508196617,86830.0,0.02466682102163631,19734.46418,61.0,-2.571399999999997,84739.74,-0.00457761786963673,14193.93263,63.5714,-2.5715000000000003,85129.43,-0.01740360350856096,72256.12679,66.1429,-2.571399999999997,91554.96,-0.015123251373723723,32286.6376,71.2857,-2.571399999999997,92215.14,-0.02170877083991085,39218.59806,76.4286,-2.571399999999997,86623.25,19530.508253333333,61.80949999999999,1.019356927845584,1.2628001089418994,0.9845913654049946,88021.74285714285,34671.80393857143,66.48978571428572,1.0031613455246935,0.7113309706554652,0.9152849470971374,92658.8857142857,32075.880242857143,68.12244285714286,0.9529578228716636,0.7688994896871812,0.8933487621344005,0.026319881397990547,0.022970108014564356,0.9178993227291656,3.351983764614883,0
2025-11-25,88300.01,88519.99,86116.0,87369.96,19567.0411,1708989000.038937,4838747,9423.17985,823123525.1402558,60.7143,-0.010532841389259029,-0.010588704373343843,-0.010532841389259055,0.02791571833341081,0.989467158610741,1.0131627621209853,0.9856476985911404,-0.20662775866594818,9.881652958292696,-0.2181895237412016,0.4815843030043005,-0.14280000000000115,-0.0023464805256905308,88300.01,0.01692974778302414,24663.12795,60.8571,-0.14289999999999736,86830.0,0.02466682102163631,19734.46418,61.0,-2.571399999999997,84739.74,-0.00457761786963673,14193.93263,63.5714,-2.5715000000000003,86637.23,-0.05371341978632305,39733.19073,68.7143,-2.5714000000000112,92960.83,0.0080864161785148,39835.14769,73.8571,-2.5715000000000003,87499.99,21321.54441,60.85713333333334,0.9985139426873078,0.9177121846212453,0.9976529730286342,87223.04714285713,31776.360139999997,64.61224285714286,1.0016843352984706,0.6157735188609302,0.9396717605708074,91538.24071428573,31745.20409428571,68.29591428571429,0.954464050414777,0.6163778642557904,0.8889887577462279,0.025604730451920042,0.022555554703773434,1.1850208209944963,3.183148885429833,1
2025-11-26,87369.97,90656.08,86306.77,90484.02,21675.82239,1916851896.6699688,4668280,10883.61063,962765375.8163832,60.5714,0.035642227603171595,0.035021744042270514,0.03564210906790975,0.05039361338629632,1.0356421090679098,1.0019015512352347,0.9538343897629659,0.1077721091923296,9.9839988760844,-0.03522957492921208,0.502108313778262,-0.14290000000000447,-0.0023536465050244537,87369.96,-0.010532841389259029,19567.0411,60.7143,-0.14280000000000115,88300.01,0.01692974778302414,24663.12795,60.8571,-0.14289999999999736,86830.0,0.02466682102163631,19734.46418,61.0,-2.571399999999997,85129.43,-0.01740360350856096,72256.12679,66.1429,-2.571399999999997,91554.96,-0.015123251373723723,32286.6376,71.2857,-2.571399999999997,88717.99666666666,21968.663813333333,60.71426666666667,1.0199060325941387,0.9866700393878485,0.9976469012225572,87070.05571428571,30260.529395714286,63.08162857142857,1.039209395902042,0.7163067805770076,0.9602066619350801,90740.35857142857,31832.21718928571,68.16325714285715,0.9971750324170607,0.6809397617862379,0.8886224417511905,0.030204322723337534,0.025805395781075578,1.2981190333563013,2.971057835626456,1
2025-11-27,90484.01,91950.0,90089.91,91333.95,16833.50932,1535778106.5787077,3920172,8898.35835,812005498.7594875,60.4286,0.009393150304329856,0.009349308992866888,0.009393261859194816,0.02064704027343347,1.0093932618591948,1.006745027451457,0.9863792160527384,-0.2233969711909971,9.731186184749264,-0.16025345523404766,0.5286098210922545,-0.14279999999999404,-0.0023575482818622984,90484.02,0.035642227603171595,21675.82239,60.5714,-0.14290000000000447,87369.96,-0.010532841389259029,19567.0411,60.7143,-0.14280000000000115,88300.01,0.01692974778302414,24663.12795,60.8571,-0.14289999999999736,84739.74,-0.00457761786963673,14193.93263,63.5714,-2.5715000000000003,86637.23,-0.05371341978632305,39733.19073,68.7143,-2.5714000000000112,89729.31,19358.790936666668,60.57143333333334,1.0178831197966416,0.869553753386342,0.9976419027011082,87741.0157142857,26989.146337142854,61.897957142857145,1.0409493126614136,0.6237140334014004,0.976261621373611,90143.35357142857,30449.003018571424,67.7244857142857,1.0132078115734624,0.5528427091597359,0.8922710798415598,0.019451035250839962,0.02597481627965458,1.2981323965788738,2.70557951034768,0
2025-11-28,91333.94,93092.0,90180.63,90890.7,18830.86012,1721418035.0795596,4229754,8961.64712,820315728.918691,60.2857,-0.004853069422706469,-0.00486488380362324,-0.004852960465737109,0.03228376204513093,0.9951470395342629,1.0242191995440677,0.9921876495615064,0.11865326249155506,9.843305401689975,0.07897153492244735,0.4759021660663262,-0.14290000000000447,-0.002364774295615102,91333.95,0.009393150304329856,16833.50932,60.4286,-0.14279999999999404,90484.02,0.035642227603171595,21675.82239,60.5714,-0.14290000000000447,87369.96,-0.010532841389259029,19567.0411,60.7143,-0.14280000000000115,86830.0,0.02466682102163631,19734.46418,61.0,-2.571399999999997,85129.43,-0.01740360350856096,72256.12679,66.1429,-2.571399999999997,90902.89,19113.397276666667,60.42856666666666,0.9998659008530971,0.9852178473257822,0.9976357760154276,88564.05428571427,19356.965384285715,61.061214285714286,1.02627076789845,0.9728208810709134,0.9872993962732948,89878.83214285714,28416.33982642857,66.97958571428572,1.0112581331223192,0.6626771862605045,0.9000608074400493,0.017195744152301733,0.02248801794359326,1.1850305802765038,2.3688021529878776,0
2025-11-29,90890.71,91165.65,90155.47,90802.44,7429.88291,673725652.9787655,1677860,3359.04932,304614219.1452583,60.1429,-0.000971056444718732,-0.0009715282254700339,-0.0009711663601263987,0.011204866437943177,0.9990288336398736,1.0040000026431006,0.9928749712012144,-0.6054411289419105,8.913399961069258,-0.6033197202485061,0.4520998999161886,-0.14280000000000115,-0.00236872094045526,90890.7,-0.004853069422706469,18830.86012,60.2857,-0.14290000000000447,91333.95,0.009393150304329856,16833.50932,60.4286,-0.14279999999999404,90484.02,0.035642227603171595,21675.82239,60.5714,-0.14290000000000447,88300.01,0.01692974778302414,24663.12795,60.8571,-0.14289999999999736,84739.74,-0.00457761786963673,14193.93263,63.5714,-2.5715000000000003,91009.02999999998,14364.750783333335,60.28573333333333,0.9977300054730834,0.5172301992611318,0.9976307274468476,89430.15428571428,18390.672567142858,60.57142857142857,1.0153447763256844,0.40400278363252345,0.9929252358490566,89536.41785714285,27867.696183571425,65.92857142857143,1.0141397452919896,0.2666127426198965,0.9122433369447454,0.01675108787796165,0.022175801198678173,0.9179056222883494,1.9236771090232938,0
2025-11-30,90802.44,92000.01,90336.9,90360.0,9687.74175,884051773.1655338,2154030,5002.96698,456606490.1203246,60.0,-0.004872556288134988,-0.004884465893088772,-0.004872556288135014,0.018410084915466446,0.995127443711865,1.0181497343957502,0.9997443559096945,0.3038888859151616,9.178719846092326,0.283796025890122,0.5164224139232448,-0.14289999999999736,-0.002376007808070457,90802.44,-0.000971056444718732,7429.88291,60.1429,-0.14280000000000115,90890.7,-0.004853069422706469,18830.86012,60.2857,-0.14290000000000447,91333.95,0.009393150304329856,16833.50932,60.4286,-0.14279999999999404,87369.96,-0.010532841389259029,19567.0411,60.7143,-0.14280000000000115,86830.0,0.02466682102163631,19734.46418,61.0,-2.571399999999997,90684.38,11982.82826,60.14286666666666,0.9964229782460882,0.8084687137125004,0.9976245451109192,89934.43999999999,16955.426505714287,60.42857142857143,1.0047318913644208,0.5713652644912857,0.9929078014184397,89257.74357142857,26853.291658571427,64.57142857142857,1.0123491406399867,0.3607655207851483,0.9292035398230089,0.016162395631870077,0.021976101055608745,5.3452183851727085e-05,1.2601238392831358,0
2025-12-01,90360.01,90417.0,83822.76,86286.01,34509.01227,2977024047.2231607,7709685,15524.33346,1338718794.0013125,58.0,-0.0450862107127048,-0.04613421557385573,-0.045086316391509916,0.07866884841300865,0.95491368360849,1.0478755478437352,0.9714524984988876,2.5621317289965955,10.449004771641102,2.579191097617025,0.449863164397084,-2.0,-0.033333333333333326,90360.0,-0.004872556288134988,9687.74175,60.0,-0.14289999999999736,90802.44,-0.000971056444718732,7429.88291,60.1429,-0.14280000000000115,90890.7,-0.004853069422706469,18830.86012,60.2857,-0.14290000000000447,90484.02,0.035642227603171595,21675.82239,60.5714,-0.14290000000000447,88300.01,0.01692974778302414,24663.12795,60.8571,-0.14289999999999736,89149.48333333334,17208.878976666663,59.380966666666666,0.9678800905370735,2.0053027461457775,0.9767439510640054,89646.72571428573,18361.981408571428,60.02041428571429,0.9625115620508359,1.8793730100331705,0.9663378817064384,88834.2342857143,26516.892673571427,63.255100000000006,0.9713148393048727,1.3013972902033908,0.9169221137900342,0.024103424642267904,0.024290588220735092,0.7019367228298684,1.2265768748391235,1
